span_rating_id,span_extraction_id,extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,local_extracted_text_path,extracted_text_sha256,source_file_sha256,span_text,span_start_offset,span_end_offset,span_sha256,context_before,context_after,extraction_rule_id,extraction_rule_family,span_specificity,rated_mechanism_family,documentary_mechanism_support,direct_text_support,provisional_causal_candidate_support,direction_of_pressure,evidence_strength,claim_relevance,quote_used,quote_exact_substring,reason_code,claim_boundary,no_wage_gap_claim,no_final_causal_claim,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,gabriel_backend,gabriel_model,gabriel_request_id,gabriel_attempt_count,notes
SPANR201-c0c223b18e2ae03677f30e34,SPAN321-0859b7591911c05342bda897,TXT321-3f3f6e80b61ba5988d6a,RS429-920b49d41a0106fa10a0,TS4L-4802e54c7a5ea047ca32,lane_4,tier_b,verification_ready_medium,https://dca.georgia.gov/document/reports/2022surveycitypublicsafetyfinalpdf/download,2022 Municipal Government Wage and Salary Survey (Public Safety) - final PDF (DCA),Tifton,GA,safety_and_non_safety_compensation_units,"Public Safety (e.g., patrol officer, dispatcher, and other public safety classifications within the survey)",,2022,2022-01-01,2022-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-3f3f6e80b61ba5988d6a.txt,2bb4f1595f96ef20cd48f640d015a5a96077dbf85eff41fa9393276e57f53e80,b98a8cfc5da2cd88890a03cc55c36aa016d1254c9385913a6dc37751ba02ba5b,"* Blank No. of Employees likely indicates position vacancy at time of reporting.
DCA - 2022 Municipal Government Wage and Salary Survey • 1",9002,9141,3a72c9cee488e3c6fcdc43d1e0137ed457125d3b0f4207e0cf9a453634a01e32,"urly

40

1

C

Perry
Vidalia

22,029
10,710

15.38
26,723.00

21.89
37,419.00

Hourly
Annual

40
40

2
1

D

Sandersville

5,654

18.82

26.35

Hourly

40

1

","

Public Safety

 Animal Control Officer
Summary of Data
Number
reporting

Group

Average

Highest

Average

Highest

Number of
full-time
employees

Minimum en",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,weak,weak,neutral_or_unclear,moderate,documentary_mechanism_claim,Municipal Government Wage and Salary Survey,true,wage_salary_survey_mentioned,evidence of an external wage/compensation survey reference only (no causal or adjustment result stated),true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_007dad0857410f26006a66cc47d9ac81959d2c235730700b93,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-fbc144d80542af476c35ab90,SPAN321-05d055ebff288d76c33f1293,TXT321-c4bbad91f66d2ea23b48,RS429-9dbd9948043f57c31ff8,TS4L-66bba3243693c1d3e51d,lane_4,tier_b,verification_ready_medium,https://www.mtas.tennessee.edu/system/files/mrln/mknowledge/main/Nolensville%20Fire%20Services%20Study.pdf,"MTAS | Nolensville, Tennessee, Fire Services Study (public safety staffing/compensation related recommendations)",Nolensville,TN,safety_and_non_safety_compensation_units,public safety (fire services; may include non-exempt wage/benefit components referenced in study materials),,"Study report (recommendations; not a labor CBA), with projected staffing/wage assumptions described in-report",2012-01-01,2014-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-c4bbad91f66d2ea23b48.txt,7d98b81533d4ea74bbe6896a170477fd54bc24a28df0818be0fcd319e2449d8f,543aa6f27a30bd6a5d63a94025133f1089ce1de7c5fdbef354a869b0e3616d25,"epartments in Tennessee have a Class 5 ISO rating, and just 128 fire departments
out of over 732 have a better ISO rating. The Class 5 rating means the NVFD is doing
the right things to provide good service, and because of this Nolensville residents pay
competitive rates for property insurance. The Class 9 rating applies to areas within five
road miles of the fire station but more than 1,000 feet from a fire hydrant. Areas further
than five road miles from a fire station receive a Class 10 rating. All portions of the
Town of Nolensville are within the Class 5 rating area.",13874,14452,aa61ee50457b56c078b6caa17408d040bed4e2c25a49e7a45077016aea5f28b5,"rtment (50% of the rating), and water supply (40% of the rating).
The Class 5 rating is very good (see Figures 1 and 2), as just seventeen percent of all
fire d","

The University of Tennessee Municipal Technical Advisory Service

5

Public Protection Classification in US
13,409

14,000

Number of Communities

12,000
10,0",MARKET_COMPETITIVENESS,pay_competitiveness,high,market_or_comparability_pressure,strong,strong,not_supported,neutral_or_unclear,moderate,direct_text_claim,competitive rates for property insurance.,true,property_insurance_competitive_rate_signal,competitive rates for property insurance tied to ISO Class 5 rating (not wages).,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_029e5ebb1b3787a5006a66cc47df888190b8a05c3f75044e64,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-0a5ec35c5165827664d724a8,SPAN321-70a92e27dcdd20b4de5f5aeb,TXT321-c4bbad91f66d2ea23b48,RS429-9dbd9948043f57c31ff8,TS4L-66bba3243693c1d3e51d,lane_4,tier_b,verification_ready_medium,https://www.mtas.tennessee.edu/system/files/mrln/mknowledge/main/Nolensville%20Fire%20Services%20Study.pdf,"MTAS | Nolensville, Tennessee, Fire Services Study (public safety staffing/compensation related recommendations)",Nolensville,TN,safety_and_non_safety_compensation_units,public safety (fire services; may include non-exempt wage/benefit components referenced in study materials),,"Study report (recommendations; not a labor CBA), with projected staffing/wage assumptions described in-report",2012-01-01,2014-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-c4bbad91f66d2ea23b48.txt,7d98b81533d4ea74bbe6896a170477fd54bc24a28df0818be0fcd319e2449d8f,543aa6f27a30bd6a5d63a94025133f1089ce1de7c5fdbef354a869b0e3616d25,"The estimated budget was built using average salaries competitive with the local
market, and by examining the operating budgets of other fire departments. Appendix C
contains the narrative explanations of the items funded by each line item. The first year
estimate includes the entire cost of the fire station, fire engine, and required equipment
for the engine. These costs could be less depending upon whether the town already
owns suitable land, and the construction materials used for the fire station, but the",35320,35834,b891258cbdcded25ca20759736bd09bd7004eb3f2fa95f844a98e6e2e0a98871,"9
761,885 779,402
799,653
Table 2 – Town of Nolensville Estimated Fire Department Budget

The University of Tennessee Municipal Technical Advisory Service

14

","
budget is a good estimate to work with. The town can spread the capital costs over
several years by using bonds, loans, or other long-term funding options.
The",MARKET_COMPETITIVENESS,pay_competitiveness,high,market_or_comparability_pressure,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,"average salaries competitive with the local
market, and by examining the operating budgets of other fire departments.",true,competitive_local_market_and_peer_benchmarking_used_for_budget_build,Budget-construction method references competitive local market salaries and comparing to other fire departments' operating budgets; does not provide causal wage evidence.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_034d0833f38b0f29006a66cc4a14dc8193b0fc288821f10e08,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-fb8c7398eae6f5276c5b9e6f,SPAN321-99caf9390e2386974f7ca105,TXT321-7f8df3a9ff186f909999,RS429-abb5730aae663553dcd5,TS4L-411b5f2fb49c4eecee3c,lane_4,tier_b,verification_ready_medium,https://www.cityofhumbletx.gov/site/wp-content/uploads/2024/09/ADOPTED-BUDGET-Final-09.27.24.pdf,"City of Humble, TX — Adopted Budget Final 09.27.24 (FY 2024-2025 Adopted Budget PDF)",Humble,TX,safety_and_non_safety_compensation_units,Police / Fire / Fire Marshal (and other city personnel categories),,"Fiscal Year 2024-2025 (inferred from adopted budget dated 09/27/2024; typically Oct 1, 2024 – Sep 30, 2025)",2024-10-01,2025-09-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-7f8df3a9ff186f909999.txt,d619660ae2f5b2cc9be8e6da9f143008cd20bebbfd31658b73f53ab5a326afa0,1db4623f6611baef3e91d90a5e126edd05f5c2e28f5f3dd8e538583e3f75d292,"Pursuant to a position class and compensation study, this budget recommends a 3% cost of
living adjustment (COLA); the reclassification of 66 of the 103 individual job positions in
the City; and a reformat of the City’s current grade and step plan to a 21-step system from
the existing 11-steps. The primary objective is to bring the midpoint of each position’s pay
grade to the 50th percentile of the existing market, which for the most part has been
achieved. Those positions not reclassified will b",21282,21783,418bcbc187a627115e7b8af51e6a694338e8c235bdb5ebc85187a8f619111c34,"ards the future as it
addresses numerous needs and long-overdue improvements throughout the city. The following items are
highlights of the proposed budget:
•

","e eligible for performance based step
increases in addition to the COLA. Front line / non-executive sworn positions in the Police,
Fire and Fire Marshal Departm",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,strong,moderate,not_supported,neutral_or_unclear,moderate,direct_text_claim,50th percentile of the existing market,true,market_alignment_via_cola_and_reclassification,Market-based pay positioning (50th percentile) mentioned as primary objective for grade midpoints; no causal wage-gap inference.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09b871a26ab63971006a66cc58f9388190991c0de70608431f,2,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-0ac2755e4dc0515f237ec2c7,SPAN321-22c66fe9ad30a289a14dac0a,TXT321-7f8df3a9ff186f909999,RS429-abb5730aae663553dcd5,TS4L-411b5f2fb49c4eecee3c,lane_4,tier_b,verification_ready_medium,https://www.cityofhumbletx.gov/site/wp-content/uploads/2024/09/ADOPTED-BUDGET-Final-09.27.24.pdf,"City of Humble, TX — Adopted Budget Final 09.27.24 (FY 2024-2025 Adopted Budget PDF)",Humble,TX,safety_and_non_safety_compensation_units,Police / Fire / Fire Marshal (and other city personnel categories),,"Fiscal Year 2024-2025 (inferred from adopted budget dated 09/27/2024; typically Oct 1, 2024 – Sep 30, 2025)",2024-10-01,2025-09-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-7f8df3a9ff186f909999.txt,d619660ae2f5b2cc9be8e6da9f143008cd20bebbfd31658b73f53ab5a326afa0,1db4623f6611baef3e91d90a5e126edd05f5c2e28f5f3dd8e538583e3f75d292,"expenditures while
providing for critical capital improvements and purchases. This budget also addresses our most valuable
resource that we provide to our residents: our employees. By providing a COLA, enacting the findings of
the recently completed compensation study and providing for merit-based step increases – the delivery of
services to our residents will continue to be at the highest of standards and efficiency.
This Budget represents the culmination of months’ worth of work put in by our department heads and the
Finance Staff led by Christina Collins and Jessica Dyess, which cannot go unrecognized and celebrated. It
is a budget that I believe enables the City to continue its path towards re-imagining itself as we approach
the 100th anniversary of our incorporation and begins to chart a course for our next 100 years.
Respectfully submitted,",24177,25035,bccab5b1a056c3c4464a569b143bb472ee3e28006d31827476dc387230fdc5a9,"hich drives our conservative approach to budgeted expenditures in the face
of growing costs. This year’s budget remains balanced between revenues and recurring ","

Jason Stuebe
City Manager

CITY OF HUMBLE
ORGANIZATIONAL CHART
Citizens of
Humble

Mayor &
Council

Finance

City
Secretary

Police

Finance
Director

City
Se",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,moderate,not_supported,neutral_or_unclear,moderate,documentary_mechanism_claim,"enacting the findings of
the recently completed compensation study",true,compensation_study_invoked_for_adjustments,budget justification citing compensation study findings as basis for employee pay adjustments; no causal wage-gap or outcome claim here,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0cd8c1ea09022f7f006a66cc58fa5081968fdb80b568917080,2,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-0cb5668f8ed62c9e87c7ed67,SPAN321-91b57ce249eb7dc64018bce6,TXT321-32d89c4ea6a192d6118d,RS429-bbab66d186419c6d7991,TS4L-1b5f6925a03e4501557f,lane_4,tier_b,verification_ready_medium,https://www.fallschurchva.gov/AgendaCenter/ViewFile/Minutes/_04212023-2499,MINUTES OF COUNCIL WORK SESSION (04/21/2023) — includes “Compensation Study Overview” and “Collective Bargaining Agreement” (AgendaCenter/ViewFile/Minutes/_04212023-2499),Falls Church,VA,safety_and_non_safety_compensation_units,municipal workforce classifications and bargaining context (overview-level lead),,work session minutes dated 2023 (within 2014-2024 window),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-32d89c4ea6a192d6118d.txt,57519ed446cb536d6c7235c90695bbe8975e955c956852710994fbe77a414b3d,6103602447a42692158e7e3e5acc7a6a21dd98d380d29f930b7e211ea4b09a55,"a) Compensation Study Overview
b) FY2024 Budget Priorities
c) Collective Bargaining Agreement
d) Legislative Update",564,679,4b4c6a88523d55eb384cad425934f274781db7b40b1cc2c6fc0955145ab60a5b,"indy Mester, Jody Acosta, School Board Chair
Downs, SB Vice Chair Tate Gould, Dr. Peter Noonan, Kristen Michael, Mechelle Coppock
TOPICS OF DISCUSSION:
Agenda

","

MEETING ADJOURNED AT: _10:13 am___
SIGNATURE OF RECORDER: _Kiran Bawa__

The City of Falls Church is committed to the letter and spirit of the Americans with ",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,moderate,weak,neutral_or_unclear,weak,documentary_mechanism_claim,a) Compensation Study Overview,true,compensation_study_mentioned_only,Merely identifies a compensation study item; does not state peer/market comparisons or market adjustment.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_01b0ecfe0e2aa319006a66cc4c5e048193a1a868ec95f88ed7,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-eaf6d882f2218a02ec602435,SPAN321-00c945a356ddc734e945f99e,TXT321-0f6b02fcef377ec56c13,RS429-bd15c76f562844aee33a,TS4L-8aacdf5bf5638cdda3e4,lane_4,tier_b,verification_ready_medium,https://www.beaufortcountysc.gov/council/committees/finance/agendas/2014/032414-compensation.pdf,"Beaufort County Council Finance Committee Agenda (Mar 24, 2014) - Compensation / FY 2014 Wage and Salary Report (SCAC)",Beaufort,SC,safety_and_non_safety_compensation_units,Mixed job classes (countywide wage/salary report; safety and non-safety may be included),,FY 2014 (wage and salary report referenced in 2014 agenda packet),2014,2014,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-0f6b02fcef377ec56c13.txt,5fd6b854269d271b4913453a542af1594c85037b343d3eed57d286a338be91d4,5c89bab94263a04a17bab84241cfd9602d2ab0df467090ded83cd5fe2811e41a,"AGENDA
COMPENSATION REVIEW AD HOC COMMITTEE
Monday, March 24, 2014
1:00 p.m.
Large Meeting Room
Hilton Head Island Branch Library
11 Beach City Road, Hilton Head Island",452,620,9f17a17443e03ef0d8f06e9b8c51d01d7983905279217f578d938e81f3894f1c,"DMINISTRATION BUILDING
100 RIBAUT ROAD
POST OFFICE DRAWER 1228
BEAUFORT, SOUTH CAROLINA 29901-1228
TELEPHONE: (843) 255-1000
FAX: (843) 255-9401
www.bcgov.net

","

Sub-Committee Members:
Laura Von Harten, Chairman
Cynthia Bensch, Vice Chairman
Stu Rodman

GARY KUBIC
COUNTY ADMINISTRATOR
_____________
BRYAN J. HILL
DEPUTY",MARKET_WAGE_STUDY,wage_compensation_study,high,market_or_comparability_pressure,moderate,weak,moderate,neutral_or_unclear,moderate,documentary_mechanism_claim,COMPENSATION REVIEW AD HOC COMMITTEE,true,compensation_review_committee_signal_for_market_adjustment_review,Compensation review committee agenda item only; no explicit peer/market adjustment details stated in the span.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_03eccccc866bed37006a66cc4cb74c8195b32be0cbe6f194b6,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-f18bd2c5717e2c86172586e3,SPAN321-85f3a84ef557f0d6c2d2f330,TXT321-e2a3c34c3962638427bf,RS429-c8d1a73b5db53bb40074,TS4L-d1d265c5e0754156ef11,lane_4,tier_b,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf,"Fact-Finding Report (SERB) — City of Monroe, Ohio vs. Monroe Firefighters IAFF Local 3824 (Case 2019-MED-07-0620)",Monroe,OH,safety_and_non_safety_compensation_units,Firefighters (safety),"Monroe Firefighters, IAFF Local 3824",Fact-finding report (case year 2019; wage/comparison discussion tied to contract negotiation),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-e2a3c34c3962638427bf.txt,f6300712e7b80cd4a401702c52142b1e14cc3ebcbc26ef9680d330bc78b95553,f5222837af34a10b0dc1162ab127c1f1a2a8bf10bf5691519a9fb9d953a1764f,"Given that the City already pays very competitive wages for its firefighting unit, there is no basis to
implement higher than average general wage increases. Thus, the Employer’s offer of 2% increases
is fair and reasonable.
In addition to the foregoing it is important to note that as of June 2019 the City’s federal
SAFER grant expired leaving the City with approximately $600K less in funding for Firefighter
personnel. This deficit in funding already requires that the General Fund be tapped for great",9288,9793,74ca0a2db1647d64c76557627ae829922623e5126749bb77d220b9b6351614f0,"l
Fire Lieutenant Average
(excluding Monroe)
Monroe 2% Proposal

Entry Level

Top Tier

$50,799

$64,534

$46,254

$66,970

$66,655

$72,071

$75,676

$75,676

","er
transfers going forward than have been necessary in the past to fund firefighting services for the
City. Although the City currently has a healthy reserve in",MARKET_COMPETITIVENESS,pay_competitiveness,high,market_or_comparability_pressure,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,very competitive wages for its firefighting unit,true,competitive_wage_benchmark_to_justify_increase,Justifies 2% offer by asserting existing pay is already very competitive (market/comparability rationale).,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_01d115126f2a285a006a66cc4d84e08195b373a4e6d670f6d5,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-b3229ddda9cb22119cc98d3c,SPAN321-b77e65a68f186a6f0834c134,TXT321-e2a3c34c3962638427bf,RS429-c8d1a73b5db53bb40074,TS4L-d1d265c5e0754156ef11,lane_4,tier_b,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf,"Fact-Finding Report (SERB) — City of Monroe, Ohio vs. Monroe Firefighters IAFF Local 3824 (Case 2019-MED-07-0620)",Monroe,OH,safety_and_non_safety_compensation_units,Firefighters (safety),"Monroe Firefighters, IAFF Local 3824",Fact-finding report (case year 2019; wage/comparison discussion tied to contract negotiation),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-e2a3c34c3962638427bf.txt,f6300712e7b80cd4a401702c52142b1e14cc3ebcbc26ef9680d330bc78b95553,f5222837af34a10b0dc1162ab127c1f1a2a8bf10bf5691519a9fb9d953a1764f,"recession is a cautionary tale illustrating the need to exercise fiscal restraint in good years in order to
weather the inevitable bad years.
The Employer rejects the Union’s proposal for 4% increases across all three years of the
contract as well as its other proposals to increase wages significantly beyond what is reasonable to
maintain parity among the City’s safety forces, and well beyond a reasonably competitive wage.
Furthermore, the City rejects the Union’s additional proposals to increase the rank differential by
1%, to reinstate FD Medic and FD Intermediate certification pay rates which were eliminated by
mutual agreement from the contract in a past bargaining cycle, and to increase the working out of
classification pay rate. All of which are cost increases for the Employer and wage increases for the
bargaining unit which are not supported by external co",10246,11121,10558f1822d1fb9209a4910b4115ea1845cf21c4fece3b8946cfcbc75ccc0aba,"cent
5 Table from Employer’s Pre-Hearing Statement
6 Data from Employer Exhibit 3

SERB Case #2019-MED-07-0620

Fri, 02/21/2020 08:29:07 AM SERB

Page 6 of 22

","mparables.
2. Article 23: Holidays
The Employer opposes the Union’s proposal to create “super holiday” language that would
require the City to pay employees req",MARKET_COMPETITIVENESS,pay_competitiveness,high,market_or_comparability_pressure,strong,strong,weak,neutral_or_unclear,strong,direct_text_claim,"maintain parity among the City’s safety forces, and well beyond a reasonably competitive wage.",true,explicit_parity_and_competitive_wage_language,Employer argues proposed wage increases would exceed what is reasonable to maintain parity and a competitive wage.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_07b419cb1f7a0afa006a66cc4e0374819481fe4b635a2c96c2,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-8d0dc6a4272290e281338239,SPAN321-63f0043863c4f01b6d2c2be8,TXT321-e2a3c34c3962638427bf,RS429-c8d1a73b5db53bb40074,TS4L-d1d265c5e0754156ef11,lane_4,tier_b,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf,"Fact-Finding Report (SERB) — City of Monroe, Ohio vs. Monroe Firefighters IAFF Local 3824 (Case 2019-MED-07-0620)",Monroe,OH,safety_and_non_safety_compensation_units,Firefighters (safety),"Monroe Firefighters, IAFF Local 3824",Fact-finding report (case year 2019; wage/comparison discussion tied to contract negotiation),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-e2a3c34c3962638427bf.txt,f6300712e7b80cd4a401702c52142b1e14cc3ebcbc26ef9680d330bc78b95553,f5222837af34a10b0dc1162ab127c1f1a2a8bf10bf5691519a9fb9d953a1764f,"ollections) and/or the
Departments’ demographic characteristics (e.g., square miles covered, calls per year, density and
types of structures).
To make the best of what has been provided, the Fact Finder has looked at the combined
data concerning the wage rates of all proposed comparable municipalities. The average entry level
base wage of the combined comparator group is $54,176 and the average top-level base wage is
$70,056. Using this combined group of comparators, Monroe’s entry level paramedic wage is 16%
below average and the top-level paramedic wage is 6% below average. Narrowing the comparator
group by dropping out population outliers from the Union’s selection – Moraine, Harrison and
Forest Park, the wage averages for the remaining co",35365,36117,0e1c4df07b5f30eccbe903d55ce61dd62777a1010fb97198a41b11841430e734,". In selecting comparator groups parties should give some consideration to similarity
of the jurisdictions’ financial characteristics (e.g., tax base, revenue c","mparator group change only slightly and result
in the same 16% below average disparity at entry level and increases the top level wage disparity by
an additiona",MARKET_COMPARABLE_COMMUNITIES,comparable_communities,medium,market_or_comparability_pressure,strong,strong,not_supported,neutral_or_unclear,strong,direct_text_claim,"the combined
data concerning the wage rates of all proposed comparable municipalities",true,comparator_municipal_wage_rates_market_comparability,Documents comparator-based wage-rate comparison for entry/top-level wages using proposed comparable municipalities; does not establish causal mechanism or safety/fiscal constraint.,true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0362b10f4921b648006a66cc5101408194a00d65c549552955,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
SPANR201-35ce38c8b8e3b3ed1cd428c5,SPAN321-c834d877f5177f0f745d9977,TXT321-ed4b25ed04b6691ed758,RS429-d717bcc3e7fe96bdfbeb,TS4L-a941e4912e55e0f8a56e,lane_4,tier_b,verification_ready_medium,https://www.castlepinesco.gov/wp-content/uploads/2024/03/City-of-Castle-Pines-2024-Annual-Budget.pdf,City of Castle Pines — 2024 Annual Budget (PDF),Castle Pines,CO,safety_and_non_safety_compensation_units,City workforce compensation (and budgeted public-safety-related costs where applicable),,2024 Annual Budget,2024-01-01,2024-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-ed4b25ed04b6691ed758.txt,cdb38119142947346dc0ac375d3f18a55c502e13fc70efef4ce7611494757774,b07ec56573303da12b22e025cd2f6d19c690894bddbd66ca8fea0835013e0d33,"The City Council supports Great Government, which includes recruiting and retaining quality
staff, responsive services, strategic planning for a sustainable future, financial stewardship, and
an investment in the future of the City.
Strategic Goals:
• Update City manuals and policies to produce effective and efficient local government services
• Develop comprehensive and competitive compensation and staffing plans
• Long-range ﬁscal health
• Redistrict to reﬂect growth
• Enhance public safety
• Adopt a strategic approach to City actions
2024 Budget Highlights:
• Recognizing our high-performing staff with market-based compensation - $91,600 (PQ)
• Update Master Transportation Plan - $75,000 (PQ)
• Changed the Communication and Engagement Manager position to Communication and
Engagement Director to recognize the job responsibilities, requ",74711,75559,fb0cc05693e7d38be34bde18480a891d8f1fbb0d6ff25a70c7ff329bc22dcbb0,"s and recreational
programming - $88,000
• Increased Community Events Coordinator from 20 to 30 hours per week - $20,200

43

KEY FOCUS AREA: GREAT GOVERNMENT

","irements of this position,
and expectations of the position - $17,200
• New full-time maintenance position in the Public Works department - $75,300 (PQ)
• Scann",MARKET_COMPETITIVENESS,pay_competitiveness,high,market_or_comparability_pressure,strong,strong,moderate,neutral_or_unclear,strong,direct_text_claim,Develop comprehensive and competitive compensation and staffing plans,true,explicit_competitive_compensation_staffing_plans,Wording linking compensation to competitiveness and staffing planning (no causal wage effect stated),true,true,rated_valid,not_ingested,not_codified,not_causal_evidence,false,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_04b407d30f714456006a66cc5173248195a1e3b7acf0b565a9,1,"Bounded exact-span rating only; not a wage-gap estimate, causal conclusion, or global analysis record."
